Line,Sample,X,Y,Mark,Status,GPSStat,Time[ms],Time[hhmmss.sss],PowerLn, ResLayer_1, ResLayer_2, ResLayer_3, ResLayer_4, ResLayer_5, ThiLayer_1, ThiLayer_2, ThiLayer_3, ThiLayer_4,FitError(%)
1.0,39217.0,617578.99,4613637.89,130.0,0.0,1.0,75061049.4,205101.0494,2.9, 1787.958, 1246.630, 5.731, 0.452, 614.943, 0.219, 1.696, 6.000, 0.205, 15.89
1.0,39218.0,617578.97,4613637.83,130.0,0.0,1.0,75061149.4,205101.1494,2.1, 1791.253, 1254.344, 5.638, 0.519, 605.786, 0.220, 1.860, 6.000, 0.256, 21.36
1.0,39219.0,617578.96,4613637.78,130.0,0.0,1.0,75061249.4,205101.2494,2.3, 1790.943, 1253.538, 6.069, 0.522, 605.752, 0.220, 1.742, 6.000, 0.209, 18.59
1.0,39220.0,617578.95,4613637.72,130.0,0.0,1.0,75061349.4,205101.3494,2.2, 1790.940, 1253.532, 6.056, 0.521, 605.733, 0.220, 1.784, 6.000, 0.233, 17.73
1.0,39221.0,617578.93,4613637.67,130.0,0.0,1.0,75061449.4,205101.4494,2.2, 1792.206, 1256.595, 5.679, 0.541, 602.867, 0.220, 1.859, 6.000, 0.266, 18.14
1.0,39222.0,617578.92,4613637.61,130.0,0.0,1.0,75061549.4,205101.5494,2.2, 1793.270, 1259.266, 5.343, 0.535, 602.265, 0.220, 1.968, 6.000, 1.091, 24.35
1.0,39223.0,617578.91,4613637.56,130.0,0.0,1.0,75061649.4,205101.6494,2.3, 1793.270, 1259.266, 5.343, 0.535, 602.265, 0.220, 1.968, 6.000, 1.091, 24.89
1.0,39224.0,617578.89,4613637.5,130.0,0.0,1.0,75061749.4,205101.7494,2.1, 1792.512, 1257.180, 6.651, 0.560, 601.768, 0.220, 1.824, 6.000, 0.214, 21.77
1.0,39225.0,617578.88,4613637.44,130.0,0.0,1.0,75061849.4,205101.8494,1.9, 1796.333, 1268.856, 6.818, 0.551, 614.520, 0.220, 2.522, 0.200, 0.283, 12.84
1.0,39226.0,617578.87,4613637.39,130.0,0.0,1.0,75061949.4,205101.9494,3.2, 1796.337, 1268.866, 6.818, 0.550, 614.510, 0.220, 2.672, 0.202, 0.315, 13.21
1.0,39227.0,617578.86,4613637.32,130.0,0.0,1.0,75062049.4,205102.0494,2.0, 1828.402, 1390.830, 6.157, 1.023, 593.433, 0.222, 2.477, 6.000, 6.000, 40.50
1.0,39228.0,617578.84,4613637.25,130.0,0.0,1.0,75062149.4,205102.1494,2.0, 1828.775, 1391.829, 6.156, 1.089, 593.515, 0.221, 1.823, 6.000, 0.700, 19.56
1.0,39229.0,617578.83,4613637.17,130.0,0.0,1.0,75062249.4,205102.2494,2.1, 1828.713, 1391.664, 6.198, 1.086, 593.473, 0.221, 1.698, 6.000, 0.920, 19.47
1.0,39230.0,617578.82,4613637.1,130.0,0.0,1.0,75062349.4,205102.3494,2.3, 1829.420, 1393.275, 5.876, 1.081, 593.073, 0.221, 1.713, 6.000, 2.415, 20.77
1.0,39231.0,617578.81,4613637.03,130.0,0.0,1.0,75062449.4,205102.4494,2.2, 1830.128, 1394.991, 5.590, 1.085, 592.867, 0.221, 1.787, 6.000, 3.970, 21.95
1.0,39232.0,617578.79,4613636.95,130.0,0.0,1.0,75062549.4,205102.5494,2.1, 1830.700, 1396.226, 6.204, 0.993, 595.241, 0.221, 1.598, 6.000, 4.204, 21.01
1.0,39233.0,617578.78,4613636.88,130.0,0.0,1.0,75062649.4,205102.6494,2.0, 1830.706, 1396.240, 6.198, 0.999, 595.249, 0.221, 1.605, 6.000, 2.607, 19.39
1.0,39234.0,617578.77,4613636.8,130.0,0.0,1.0,75062749.4,205102.7494,2.1, 1830.680, 1396.170, 6.251, 1.011, 595.273, 0.221, 1.612, 6.000, 1.048, 17.56
1.0,39235.0,617578.75,4613636.73,130.0,0.0,1.0,75062849.4,205102.8494,2.2, 1831.205, 1397.337, 5.943, 1.010, 594.967, 0.222, 1.641, 6.000, 1.751, 21.10
1.0,39236.0,617578.74,4613636.66,130.0,0.0,1.0,75062949.4,205102.9494,2.2, 1832.883, 1401.320, 5.377, 0.921, 595.471, 0.222, 1.732, 6.000, 3.276, 22.60
1.0,39237.0,617578.72,4613636.58,130.0,0.0,1.0,75063049.4,205103.0494,2.1, 1832.922, 1401.197, 5.376, 0.855, 595.850, 0.222, 1.688, 5.848, 4.104, 21.91
1.0,39238.0,617578.7,4613636.51,130.0,0.0,1.0,75063149.4,205103.1494,2.2, 1833.602, 1402.807, 5.114, 0.814, 596.282, 0.222, 1.880, 6.000, 2.560, 23.70
1.0,39239.0,617578.67,4613636.43,130.0,0.0,1.0,75063249.4,205103.2494,2.1, 1832.071, 1398.927, 5.591, 0.870, 588.207, 0.222, 1.904, 6.000, 0.360, 21.33
1.0,39240.0,617578.64,4613636.36,130.0,0.0,1.0,75063349.4,205103.3494,2.2, 1837.452, 1415.707, 5.566, 0.830, 600.352, 0.222, 2.708, 0.200, 0.481, 16.57
1.0,39241.0,617578.62,4613636.28,130.0,0.0,1.0,75063449.4,205103.4494,2.1, 1830.345, 1393.493, 5.605, 0.885, 583.826, 0.222, 1.842, 3.152, 0.200, 14.78
1.0,39242.0,617578.59,4613636.21,130.0,0.0,1.0,75063549.4,205103.5494,2.3, 1829.958, 1392.499, 5.929, 0.886, 583.495, 0.221, 1.711, 6.000, 0.237, 17.44
1.0,39243.0,617578.56,4613636.13,130.0,0.0,1.0,75063649.4,205103.6494,2.1, 1842.330, 1424.498, 4.123, 0.910, 493.432, 0.222, 2.100, 2.453, 0.200, 15.17
1.0,39244.0,617578.54,4613636.06,130.0,0.0,1.0,75063749.4,205103.7494,2.2, 1846.251, 1436.304, 4.052, 0.874, 503.196, 0.222, 2.563, 0.200, 0.484, 13.33
1.0,39245.0,617578.51,4613635.99,130.0,0.0,1.0,75063849.4,205103.8494,2.3, 1847.978, 1441.626, 4.055, 0.862, 507.985, 0.222, 2.600, 0.200, 0.460, 13.99
1.0,39246.0,617578.48,4613635.91,130.0,0.0,1.0,75063949.4,205103.9494,2.3, 1849.209, 1445.512, 4.057, 0.853, 510.865, 0.222, 2.724, 0.200, 0.493, 16.64
1.0,39247.0,617578.46,4613635.84,130.0,0.0,1.0,75064049.4,205104.0494,2.2, 1843.955, 1428.753, 4.135, 0.899, 501.618, 0.222, 2.211, 2.703, 0.200, 17.62
1.0,39248.0,617578.43,4613635.76,130.0,0.0,1.0,75064149.4,205104.1494,2.2, 1842.251, 1423.874, 5.243, 0.907, 500.882, 0.222, 2.011, 6.000, 0.205, 19.34
1.0,39249.0,617578.4,4613635.69,130.0,0.0,1.0,75064249.4,205104.2494,2.3, 1846.573, 1434.878, 5.144, 0.981, 489.492, 0.222, 1.989, 6.000, 0.273, 18.48
1.0,39250.0,617578.38,4613635.61,130.0,0.0,1.0,75064349.4,205104.3494,2.3, 1848.265, 1439.119, 4.927, 1.016, 484.290, 0.222, 1.851, 6.000, 0.318, 17.68
1.0,39251.0,617578.35,4613635.54,130.0,0.0,1.0,75064449.4,205104.4494,2.1, 1858.880, 1466.727, 4.076, 1.110, 465.656, 0.222, 2.175, 6.000, 0.379, 21.76
1.0,39252.0,617578.32,4613635.46,130.0,0.0,1.0,75064549.4,205104.5494,1.9, 1857.928, 1464.053, 4.897, 1.114, 465.425, 0.222, 2.006, 6.000, 0.289, 20.34
1.0,39253.0,617578.3,4613635.39,130.0,0.0,1.0,75064649.4,205104.6494,2.1, 1857.779, 1463.647, 4.978, 1.111, 465.323, 0.222, 1.926, 6.000, 0.366, 17.45
1.0,39254.0,617578.27,4613635.31,130.0,0.0,1.0,75064749.4,205104.7494,2.2, 1862.326, 1475.302, 4.494, 1.160, 457.700, 0.223, 2.034, 6.000, 0.431, 18.43
1.0,39255.0,617578.24,4613635.24,130.0,0.0,1.0,75064849.4,205104.8494,2.2, 1887.700, 1547.180, 3.394, 1.323, 432.325, 0.223, 2.488, 6.000, 0.585, 26.04
1.0,39256.0,617578.22,4613635.17,130.0,0.0,1.0,75064949.4,205104.9494,2.1, 1893.757, 1566.337, 4.784, 1.353, 407.736, 0.223, 1.962, 5.856, 5.093, 24.19
1.0,39257.0,617578.21,4613635.1,130.0,0.0,1.0,75065049.4,205105.0494,2.0, 1893.016, 1564.427, 5.565, 1.327, 407.777, 0.223, 1.784, 6.000, 4.526, 22.08
1.0,39258.0,617578.21,4613635.05,130.0,0.0,1.0,75065149.4,205105.1494,2.3, 1893.362, 1565.251, 5.396, 1.356, 407.827, 0.223, 1.867, 6.000, 1.832, 20.77
1.0,39259.0,617578.21,4613634.99,130.0,0.0,1.0,75065249.4,205105.2494,1.9, 1893.325, 1565.148, 5.442, 1.360, 407.827, 0.223, 1.851, 6.000, 1.588, 20.78
1.0,39260.0,617578.21,4613634.93,130.0,0.0,1.0,75065349.4,205105.3494,2.0, 1893.218, 1564.867, 5.576, 1.365, 407.818, 0.223, 1.757, 6.000, 1.243, 17.97
1.0,39261.0,617578.21,4613634.88,130.0,0.0,1.0,75065449.4,205105.4494,2.0, 1894.818, 1568.500, 5.563, 1.434, 404.174, 0.223, 1.780, 6.000, 0.281, 15.94
1.0,39262.0,617578.21,4613634.82,130.0,0.0,1.0,75065549.4,205105.5494,1.9, 1895.098, 1569.171, 5.748, 1.440, 402.802, 0.223, 1.824, 5.314, 0.200, 17.35
1.0,39263.0,617578.21,4613634.77,130.0,0.0,1.0,75065649.4,205105.6494,1.9, 1895.572, 1570.351, 5.465, 1.440, 402.282, 0.223, 1.860, 4.452, 0.200, 15.80
1.0,39264.0,617578.21,4613634.71,130.0,0.0,1.0,75065749.4,205105.7494,3.4, 1907.034, 1601.366, 4.007, 1.464, 340.502, 0.224, 2.261, 1.976, 0.382, 16.67
1.0,39265.0,617578.21,4613634.66,130.0,0.0,1.0,75065849.4,205105.8494,1.7, 1957.111, 1794.629, 3.821, 1.161, 415.386, 0.225, 4.252, 0.200, 0.644, 50.24
1.0,39266.0,617578.21,4613634.6,130.0,0.0,1.0,75065949.4,205105.9494,2.4, 1975.912, 1867.145, 3.829, 1.080, 437.170, 0.225, 2.778, 0.200, 0.597, 17.35
1.0,39267.0,617578.21,4613634.55,130.0,0.0,1.0,75066049.4,205106.0494,1.9, 1977.113, 1870.951, 3.830, 1.068, 439.833, 0.225, 2.790, 0.200, 0.606, 16.24
1.0,39268.0,617578.21,4613634.52,130.0,0.0,1.0,75066149.4,205106.1494,2.1, 1978.193, 1874.294, 3.832, 1.058, 442.437, 0.225, 2.661, 0.200, 0.574, 15.17
1.0,39269.0,617578.22,4613634.48,130.0,0.0,1.0,75066249.4,205106.2494,2.1, 1975.001, 1864.473, 3.825, 1.092, 434.850, 0.225, 2.517, 0.446, 0.556, 16.30
1.0,39270.0,617578.22,4613634.44,130.0,0.0,1.0,75066349.4,205106.3494,1.9, 1977.985, 1873.796, 3.831, 1.057, 440.792, 0.225, 2.744, 0.200, 0.643, 17.76
1.0,39271.0,617578.22,4613634.41,130.0,0.0,1.0,75066449.4,205106.4494,2.4, 1978.139, 1874.281, 3.831, 1.055, 441.104, 0.225, 2.765, 0.200, 0.654, 16.65
1.0,39272.0,617578.22,4613634.37,130.0,0.0,1.0,75066549.4,205106.5494,2.2, 1971.935, 1854.804, 3.956, 1.134, 429.416, 0.225, 2.304, 2.438, 0.200, 17.69
1.0,39273.0,617578.22,4613634.33,130.0,0.0,1.0,75066649.4,205106.6494,2.2, 1969.314, 1847.478, 5.225, 1.151, 427.272, 0.225, 2.003, 4.821, 0.200, 18.22
1.0,39274.0,617578.22,4613634.3,130.0,0.0,1.0,75066749.4,205106.7494,2.1, 1968.880, 1846.290, 5.247, 1.146, 426.821, 0.225, 1.949, 6.000, 0.370, 18.75
1.0,39275.0,617578.22,4613634.26,130.0,0.0,1.0,75066849.4,205106.8494,2.0, 1968.879, 1846.284, 5.236, 1.146, 426.809, 0.225, 1.930, 6.000, 0.392, 18.20
1.0,39276.0,617578.22,4613634.22,130.0,0.0,1.0,75066949.4,205106.9494,2.0, 1973.824, 1858.837, 4.807, 1.197, 419.287, 0.225, 1.994, 6.000, 0.438, 19.38
1.0,39277.0,617578.22,4613634.18,130.0,0.0,1.0,75067049.4,205107.0494,1.9, 1983.791, 1885.061, 3.985, 1.304, 408.464, 0.225, 2.202, 6.000, 0.644, 21.08
1.0,39278.0,617578.22,4613634.15,130.0,0.0,1.0,75067149.4,205107.1494,2.4, 1989.463, 1900.765, 3.653, 1.361, 404.633, 0.225, 2.280, 6.000, 0.779, 20.90
1.0,39279.0,617578.22,4613634.11,130.0,0.0,1.0,75067249.4,205107.2494,2.3, 1996.120, 1931.348, 5.241, 1.373, 397.602, 0.225, 1.794, 5.414, 5.080, 19.88
1.0,39280.0,617578.22,4613634.07,130.0,0.0,1.0,75067349.4,205107.3494,2.1, 1995.889, 1930.723, 5.936, 1.277, 398.205, 0.225, 1.659, 6.000, 4.577, 20.10
1.0,39281.0,617578.22,4613634.04,130.0,0.0,1.0,75067449.4,205107.4494,2.2, 1996.350, 1931.777, 5.679, 1.304, 398.143, 0.225, 1.772, 6.000, 2.710, 19.69
1.0,39282.0,617578.22,4613634.0,130.0,0.0,1.0,75067549.4,205107.5494,2.2, 1996.350, 1931.777, 5.679, 1.304, 398.143, 0.225, 1.772, 6.000, 2.710, 20.21
1.0,39283.0,617578.22,4613633.96,130.0,0.0,1.0,75067649.4,205107.6494,2.2, 1995.991, 1930.871, 6.174, 1.328, 398.096, 0.225, 1.652, 6.000, 0.824, 17.27
1.0,39284.0,617578.22,4613633.93,130.0,0.0,1.0,75067749.4,205107.7494,2.1, 1995.868, 1930.582, 6.426, 1.338, 398.129, 0.225, 1.610, 6.000, 0.425, 16.19
1.0,39285.0,617578.23,4613633.89,130.0,0.0,1.0,75067849.4,205107.8494,2.1, 1997.121, 1933.483, 5.765, 1.353, 395.705, 0.225, 1.782, 5.465, 0.200, 16.30
1.0,39286.0,617578.23,4613633.85,130.0,0.0,1.0,75067949.4,205107.9494,2.1, 2000.000, 1949.587, 4.805, 1.253, 403.077, 0.225, 2.739, 0.200, 0.869, 15.23
1.0,39287.0,617578.23,4613633.82,130.0,0.0,1.0,75068049.4,205108.0494,2.2, 2000.000, 1949.587, 4.805, 1.253, 403.078, 0.225, 2.746, 0.200, 0.861, 16.67
1.0,39288.0,617578.23,4613633.81,130.0,0.0,1.0,75068149.4,205108.1494,2.2, 2000.000, 1956.434, 4.808, 1.220, 407.392, 0.225, 2.707, 0.200, 0.760, 16.42
1.0,39289.0,617578.23,4613633.79,130.0,0.0,1.0,75068249.4,205108.2494,2.0, 2000.000, 1965.051, 4.813, 1.185, 413.901, 0.225, 2.685, 0.200, 0.670, 15.49
1.0,39290.0,617578.23,4613633.77,130.0,0.0,1.0,75068349.4,205108.3494,2.1, 2000.000, 1971.894, 4.818, 1.159, 420.586, 0.225, 2.520, 0.200, 0.581, 14.18
1.0,39291.0,617578.23,4613633.75,130.0,0.0,1.0,75068449.4,205108.4494,2.6, 2000.000, 1979.835, 4.824, 1.128, 429.731, 0.225, 2.451, 0.200, 0.557, 13.74
1.0,39292.0,617578.23,4613633.73,130.0,0.0,1.0,75068549.4,205108.5494,1.8, 2000.000, 1988.719, 4.829, 1.099, 438.530, 0.225, 2.621, 0.200, 0.556, 18.22
1.0,39293.0,617578.23,4613633.71,130.0,0.0,1.0,75068649.4,205108.6494,2.3, 2000.000, 1996.072, 4.835, 1.075, 446.581, 0.225, 2.479, 0.200, 0.528, 13.70
1.0,39294.0,617578.23,4613633.69,130.0,0.0,1.0,75068749.4,205108.7494,2.0, 2000.000, 2000.000, 4.842, 1.044, 456.986, 0.225, 2.472, 0.200, 0.518, 13.39
1.0,39295.0,617578.23,4613633.68,130.0,0.0,1.0,75068849.4,205108.8494,2.2, 2000.000, 2000.000, 4.853, 1.006, 473.829, 0.225, 2.389, 0.200, 0.460, 14.71
1.0,39296.0,617578.23,4613633.66,130.0,0.0,1.0,75068949.4,205108.9494,2.4, 2000.000, 2000.000, 4.863, 0.979, 489.456, 0.225, 2.297, 0.200, 0.416, 14.68
1.0,39297.0,617578.22,4613633.65,130.0,0.0,1.0,75069049.4,205109.0494,2.0, 2000.000, 2000.000, 4.870, 0.966, 502.845, 0.225, 2.091, 0.200, 0.341, 15.06
1.0,39298.0,617578.21,4613633.65,130.0,0.0,1.0,75069149.4,205109.1494,2.3, 2000.000, 2000.000, 4.875, 0.955, 512.377, 0.225, 2.106, 0.200, 0.350, 12.84
1.0,39299.0,617578.19,4613633.65,130.0,0.0,1.0,75069249.4,205109.2494,2.1, 2000.000, 2000.000, 4.880, 0.941, 522.242, 0.225, 2.159, 0.200, 0.366, 13.82
1.0,39300.0,617578.18,4613633.65,130.0,0.0,1.0,75069349.4,205109.3494,1.8, 2000.000, 2000.000, 4.885, 0.932, 529.638, 0.225, 2.110, 0.200, 0.362, 11.62
1.0,39301.0,617578.17,4613633.65,130.0,0.0,1.0,75069449.4,205109.4494,2.3, 2000.000, 2000.000, 4.891, 0.920, 540.455, 0.225, 2.127, 0.200, 0.347, 12.82
1.0,39302.0,617578.15,4613633.65,130.0,0.0,1.0,75069549.4,205109.5494,2.1, 2000.000, 2000.000, 4.897, 0.910, 550.843, 0.225, 2.008, 0.200, 0.325, 13.16
1.0,39303.0,617578.14,4613633.65,130.0,0.0,1.0,75069649.4,205109.6494,2.3, 2000.000, 2000.000, 4.902, 0.901, 560.116, 0.225, 2.044, 0.200, 0.327, 12.82
1.0,39304.0,617578.13,4613633.65,130.0,0.0,1.0,75069749.4,205109.7494,2.1, 2000.000, 2000.000, 4.908, 0.892, 570.369, 0.225, 2.057, 0.200, 0.314, 14.03
1.0,39305.0,617578.11,4613633.65,130.0,0.0,1.0,75069849.4,205109.8494,2.2, 2000.000, 2000.000, 4.912, 0.885, 578.348, 0.225, 2.031, 0.200, 0.310, 13.17
1.0,39306.0,617578.1,4613633.65,130.0,0.0,1.0,75069949.4,205109.9494,2.1, 2000.000, 2000.000, 4.919, 0.875, 591.458, 0.225, 2.018, 0.200, 0.293, 16.99
1.0,39307.0,617578.09,4613633.64,130.0,0.0,1.0,75070049.4,205110.0494,2.2, 2000.000, 2000.000, 4.925, 0.867, 603.311, 0.225, 2.058, 0.200, 0.291, 17.74
1.0,39308.0,617578.09,4613633.62,130.0,0.0,1.0,75070149.4,205110.1494,2.2, 2000.000, 2000.000, 4.931, 0.859, 613.807, 0.225, 2.062, 0.200, 0.291, 16.41
1.0,39309.0,617578.09,4613633.6,130.0,0.0,1.0,75070249.4,205110.2494,2.3, 2000.000, 2000.000, 4.936, 0.851, 624.354, 0.225, 2.064, 0.200, 0.294, 16.17
1.0,39310.0,617578.09,4613633.58,130.0,0.0,1.0,75070349.4,205110.3494,2.2, 2000.000, 2000.000, 4.942, 0.843, 634.196, 0.225, 2.050, 0.200, 0.297, 15.75
1.0,39311.0,617578.09,4613633.56,130.0,0.0,1.0,75070449.4,205110.4494,1.9, 2000.000, 2000.000, 4.947, 0.832, 643.866, 0.225, 2.289, 0.200, 0.331, 16.07
1.0,39312.0,617578.09,4613633.54,130.0,0.0,1.0,75070549.4,205110.5494,2.1, 2000.000, 2000.000, 4.953, 0.822, 653.550, 0.225, 2.260, 0.200, 0.327, 16.06
1.0,39313.0,617578.09,4613633.53,130.0,0.0,1.0,75070649.4,205110.6494,2.3, 2000.000, 2000.000, 4.959, 0.813, 662.954, 0.225, 2.237, 0.200, 0.316, 15.31
1.0,39314.0,617578.09,4613633.51,130.0,0.0,1.0,75070749.4,205110.7494,2.1, 2000.000, 2000.000, 4.966, 0.805, 673.924, 0.225, 2.188, 0.200, 0.295, 14.88
1.0,39315.0,617578.09,4613633.49,130.0,0.0,1.0,75070849.4,205110.8494,2.4, 2000.000, 2000.000, 4.972, 0.795, 685.401, 0.225, 2.274, 0.200, 0.308, 16.29
1.0,39316.0,617578.09,4613633.47,130.0,0.0,1.0,75070949.4,205110.9494,2.3, 2000.000, 2000.000, 4.980, 0.785, 697.633, 0.225, 2.242, 0.200, 0.300, 16.56
1.0,39317.0,617578.09,4613633.46,130.0,0.0,1.0,75071049.4,205111.0494,2.1, 2000.000, 2000.000, 4.986, 0.777, 709.210, 0.225, 2.245, 0.200, 0.286, 17.62
1.0,39318.0,617578.07,4613633.46,130.0,0.0,1.0,75071149.4,205111.1494,2.1, 2000.000, 2000.000, 4.990, 0.773, 715.589, 0.225, 2.115, 0.200, 0.273, 14.09
1.0,39319.0,617578.06,4613633.46,130.0,0.0,1.0,75071249.4,205111.2494,2.0, 2000.000, 2000.000, 4.995, 0.767, 722.798, 0.225, 2.217, 0.200, 0.289, 14.25
1.0,39320.0,617578.04,4613633.46,130.0,0.0,1.0,75071349.4,205111.3494,2.3, 2000.000, 2000.000, 5.001, 0.762, 732.443, 0.225, 2.214, 0.200, 0.268, 15.01
1.0,39321.0,617578.03,4613633.46,130.0,0.0,1.0,75071449.4,205111.4494,2.2, 2000.000, 2000.000, 5.006, 0.755, 741.707, 0.225, 2.265, 0.200, 0.282, 16.93
1.0,39322.0,617578.02,4613633.46,130.0,0.0,1.0,75071549.4,205111.5494,2.2, 2000.000, 2000.000, 5.011, 0.749, 750.138, 0.225, 2.242, 0.200, 0.276, 16.61
1.0,39323.0,617578.0,4613633.46,131.0,0.0,1.0,75071649.4,205111.6494,2.2, 2000.000, 2000.000, 5.014, 0.745, 755.949, 0.225, 2.324, 0.200, 0.287, 14.74
1.0,39324.0,617577.99,4613633.46,131.0,0.0,1.0,75071749.4,205111.7494,2.3, 2000.000, 2000.000, 5.019, 0.741, 763.207, 0.225, 2.227, 0.200, 0.261, 15.95
1.0,39325.0,617577.98,4613633.46,131.0,0.0,1.0,75071849.4,205111.8494,2.3, 2000.000, 2000.000, 5.024, 0.737, 772.282, 0.225, 2.222, 0.200, 0.251, 18.23
1.0,39326.0,617577.96,4613633.46,131.0,0.0,1.0,75071949.4,205111.9494,2.2, 2000.000, 2000.000, 5.027, 0.734, 779.066, 0.225, 2.112, 0.200, 0.245, 14.98
1.0,39327.0,617577.95,4613633.47,131.0,0.0,1.0,75072049.4,205112.0494,2.1, 2000.000, 2000.000, 5.031, 0.729, 785.948, 0.225, 2.286, 0.200, 0.268, 16.22
1.0,39328.0,617577.93,4613633.49,131.0,0.0,1.0,75072149.4,205112.1494,2.1, 2000.000, 2000.000, 5.036, 0.725, 793.772, 0.225, 2.274, 0.200, 0.256, 17.74
1.0,39329.0,617577.92,4613633.5,131.0,0.0,1.0,75072249.4,205112.2494,2.1, 2000.000, 2000.000, 5.039, 0.722, 799.942, 0.225, 2.140, 0.200, 0.244, 15.70
1.0,39330.0,617577.91,4613633.52,131.0,0.0,1.0,75072349.4,205112.3494,2.2, 2000.000, 2000.000, 5.043, 0.716, 807.252, 0.225, 2.241, 0.200, 0.269, 15.84
1.0,39331.0,617577.89,4613633.54,131.0,0.0,1.0,75072449.4,205112.4494,2.1, 2000.000, 2000.000, 5.049, 0.711, 815.918, 0.225, 2.292, 0.200, 0.269, 16.60
1.0,39332.0,617577.88,4613633.56,131.0,0.0,1.0,75072549.4,205112.5494,2.5, 2000.000, 2000.000, 5.053, 0.706, 822.531, 0.225, 2.393, 0.200, 0.283, 15.78
1.0,39333.0,617577.86,4613633.58,131.0,0.0,1.0,75072649.4,205112.6494,2.2, 2000.000, 2000.000, 5.059, 0.700, 832.402, 0.225, 2.320, 0.200, 0.261, 17.95
1.0,39334.0,617577.85,4613633.6,131.0,0.0,1.0,75072749.4,205112.7494,2.1, 2000.000, 2000.000, 5.062, 0.695, 837.832, 0.225, 2.397, 0.200, 0.292, 13.80
1.0,39335.0,617577.83,4613633.61,131.0,0.0,1.0,75072849.4,205112.8494,2.5, 2000.000, 2000.000, 5.064, 0.691, 841.278, 0.225, 2.522, 0.200, 0.331, 11.55
1.0,39336.0,617577.82,4613633.63,131.0,0.0,1.0,75072949.4,205112.9494,2.1, 2000.000, 2000.000, 5.067, 0.687, 844.481, 0.225, 2.542, 0.200, 0.338, 13.02
1.0,39346.5,617577.81,4613633.64,131.0,0.0,1.0,75073999.4,205113.0494,2.2, 2000.000, 2000.000, 5.073, 0.684, 851.806, 0.225, 2.190, 0.200, 0.254, 15.73
1.0,39346.5,617577.79,4613633.64,131.0,0.0,1.0,75073999.4,205113.1494,2.1, 2000.000, 2000.000, 5.076, 0.680, 857.512, 0.225, 2.279, 0.200, 0.260, 15.68
1.0,39346.5,617577.78,4613633.64,131.0,0.0,1.0,75073999.4,205113.2494,2.2, 2000.000, 2000.000, 5.079, 0.676, 862.659, 0.225, 2.452, 0.200, 0.286, 14.31
1.0,39346.5,617577.76,4613633.64,131.0,0.0,1.0,75073999.4,205113.3494,2.05, 2000.000, 2000.000, 5.085, 0.672, 869.985, 0.225, 2.288, 0.200, 0.252, 17.61
1.0,39346.5,617577.75,4613633.64,131.0,0.0,1.0,75073999.4,205113.4494,2.2, 2000.000, 2000.000, 5.088, 0.668, 875.385, 0.225, 2.468, 0.200, 0.278, 17.97
1.0,39346.5,617577.74,4613633.64,131.0,0.0,1.0,75073999.4,205113.5494,2.2, 2000.000, 2000.000, 5.091, 0.664, 879.812, 0.225, 2.521, 0.200, 0.288, 16.60
1.0,39346.5,617577.72,4613633.64,131.0,0.0,1.0,75073999.4,205113.6494,2.2, 2000.000, 2000.000, 5.094, 0.662, 885.181, 0.225, 2.338, 0.200, 0.256, 15.39
1.0,39346.5,617577.71,4613633.64,131.0,0.0,1.0,75073999.4,205113.7494,2.2, 2000.000, 2000.000, 5.099, 0.659, 892.597, 0.225, 2.182, 0.200, 0.230, 16.39
1.0,39345.0,617577.7,4613633.64,131.0,0.0,1.0,75073849.4,205113.8494,2.1, 2000.000, 2000.000, 5.104, 0.656, 899.822, 0.225, 2.164, 0.200, 0.222, 16.97
1.0,39346.5,617577.68,4613633.64,131.0,0.0,1.0,75073999.4,205113.9494,2.1500000000000004, 2000.000, 2000.000, 5.107, 0.653, 905.630, 0.225, 2.280, 0.200, 0.244, 15.42
1.0,39348.0,617577.69,4613633.64,131.0,0.0,1.0,75074149.4,205114.1494,2.2, 2000.000, 2000.000, 5.113, 0.649, 915.927, 0.225, 2.178, 0.200, 0.224, 18.78
1.0,39357.0,617577.81,4613633.62,131.0,0.0,1.0,75075049.4,205115.0494,2.2, 2000.000, 2000.000, 5.116, 0.648, 920.359, 0.225, 2.067, 0.200, 0.213, 15.84
1.0,39358.0,617577.81,4613633.59,131.0,0.0,1.0,75075149.4,205115.1494,2.1, 2000.000, 2000.000, 5.118, 0.644, 924.748, 0.225, 2.348, 0.200, 0.248, 16.73
1.0,39359.0,617577.81,4613633.55,131.0,0.0,1.0,75075249.4,205115.2494,2.2, 2000.000, 2000.000, 5.120, 0.640, 928.168, 0.225, 2.626, 0.200, 0.306, 17.47
1.0,39360.0,617577.82,4613633.51,131.0,0.0,1.0,75075349.4,205115.3494,1.9, 1999.992, 1999.977, 4.386, 0.669, 827.961, 0.225, 2.120, 1.688, 0.200, 14.87
1.0,39361.0,617577.82,4613633.47,131.0,0.0,1.0,75075449.4,205115.4494,2.6, 2000.000, 2000.000, 4.391, 0.654, 836.890, 0.225, 2.529, 0.200, 0.333, 12.15
1.0,39362.0,617577.82,4613633.44,131.0,0.0,1.0,75075549.4,205115.5494,3.0, 2000.000, 2000.000, 4.391, 0.654, 837.234, 0.225, 2.741, 0.200, 0.344, 15.25
1.0,39363.0,617577.82,4613633.4,131.0,0.0,1.0,75075649.4,205115.6494,1.9, 2000.000, 2000.000, 4.393, 0.651, 839.774, 0.225, 3.151, 0.200, 0.350, 25.43
